quote_date,expiry,strike,underlying_price,c_bid,c_ask,c_iv,p_bid,p_ask,p_iv,combined_futures,log_moneyness,dte,total_variance
2026-03-07,2026-03-13,25000.0,24643.016,207.7,227.7,0.2769656959915161,538.1,610.6,0.2971852966499329,24643.35,0.014368737652096921,6,0.0013547234069225802
2026-03-07,2026-03-13,25050.0,24643.016,186.3,202.3,0.2701336415100098,564.6,639.3,0.2940553688430786,24642.35,0.016407320036682726,6,0.0013081201619309479
2026-03-07,2026-03-13,25100.0,24643.016,164.3,179.4,0.2642266418647766,592.3,666.3,0.2887034020996093,24642.55,0.018393222567426544,6,0.001256431370623799
2026-03-07,2026-03-13,25150.0,24643.016,143.7,158.2,0.258603834323883,621.3,698.7,0.2868399411201476,24640.95,0.020448203428856403,6,0.0012226393650848141
2026-03-07,2026-03-13,25200.0,24643.016,121.3,138.2,0.2528227184295654,651.6,728.2,0.2816596340370177,24639.85,0.022478943532926267,6,0.0011739919935542993
2026-03-07,2026-03-13,25250.0,24643.016,104.4,120.2,0.2475737474822998,684.2,760.6,0.2779632293510437,24639.9,0.024459075505843784,6,0.0011350237562430005
2026-03-07,2026-03-13,25300.0,24643.016,86.7,104.1,0.2428244968795775,718.0,794.4,0.2745281288146973,24639.2,0.026465725127704873,6,0.0010999468738880562
2026-03-07,2026-03-13,25350.0,24643.016,71.6,88.3,0.2369823464393615,751.9,823.3,0.2652985610771179,24642.35,0.028312222543001073,6,0.0010367922331051154
2026-03-07,2026-03-13,25400.0,24643.016,62.0,74.8,0.2320652508354186,788.5,864.6,0.2669998990440368,24641.85,0.03030295700879072,6,0.0010235590020172736
2026-03-07,2026-03-13,25450.0,24643.016,45.8,64.1,0.2289124350738525,819.7,899.7,0.2614610140037536,24645.25,0.03213155884519592,6,0.0009882169296997296
2026-03-07,2026-03-13,25500.0,24643.016,35.6,52.9,0.2236672787857055,817.8,1002.5,0.3250094202613829,24634.1,0.03454679022327141,6,0.0012371758359337364
2026-03-07,2026-03-13,25700.0,24643.016,9.6,23.5,0.2082789439010619,989.0,1175.4,0.3375367608070374,24634.35,0.042349181477618354,6,0.001224307329476708
2026-03-07,2026-03-13,25800.0,24643.016,3.4,15.2,0.2028049080657958,1081.6,1266.2,0.3462360909271239,24635.4,0.046190059002373066,6,0.0012388192544183969
2026-03-07,2026-03-13,25850.0,24643.016,1.35,12.2,0.2006839575958251,1129.1,1313.4,0.3522270130729675,24635.525,0.04812109404290773,6,0.0012563446910379716
2026-03-07,2026-03-13,25900.0,24643.016,0.05,9.9,0.1993259389495849,1177.2,1361.5,0.3590800481796264,24635.625,0.0500494026234329,6,0.0012814407388838996
2026-03-07,2026-03-13,26000.0,24643.016,0.0,6.9,0.1992114991760253,1259.2,1459.2,0.3741574883460998,24644.25,0.0535529304635437,6,0.001351035599392384
2026-03-07,2026-03-13,26100.0,24643.016,0.0,5.3,0.2024921060180664,1278.2,1663.1,0.5059387022590637,24632.0,0.057888903706448475,6,0.0020624967539021413
2026-03-07,2026-03-13,26150.0,24643.016,0.5,4.8,0.2051165914916992,1327.8,1716.8,0.5194254295730591,24630.35,0.05986976816682418,6,0.0021573745491312527
2026-03-07,2026-03-13,26200.0,24643.016,0.0,4.4,0.2080462496948241,1376.8,1763.1,0.5253934637641907,24632.25,0.06170285079720117,6,0.0022106869038856507
2026-03-07,2026-03-13,26300.0,24643.016,0.0,3.9,0.2153246192932129,1475.6,1866.4,0.5479285625076296,24630.95,0.06556515694654967,6,0.0023940633679278484
2026-03-07,2026-03-13,26450.0,24643.016,0.0,3.5,0.227974028930664,1600.0,1998.8,0.5574137124061586,24652.35,0.07038392767407321,6,0.0025349338530499545
2026-03-07,2026-03-13,26500.0,24643.016,0.0,19.8,0.3080818704223632,1626.2,2126.2,0.6464097096443175,24633.7,0.07302930883720792,6,0.0037440582592528295
2026-03-07,2026-03-16,24400.0,24643.016,570.6,643.4,0.3166791584110259,343.7,389.2,0.3096840272521973,24640.55,-0.009810327545614877,9,0.0024184777830052284
2026-03-07,2026-03-16,24500.0,24643.016,509.8,578.8,0.3106786996173858,375.4,421.9,0.3021033459186554,24645.65,-0.005927296777016172,9,0.002314737341083571
2026-03-07,2026-03-16,24600.0,24643.016,439.7,517.4,0.3048346418476105,409.3,480.0,0.3083336379241943,24633.9,-0.0013771001426799794,9,0.0023176562012772795
2026-03-07,2026-03-16,24950.0,24643.016,253.6,301.8,0.2676846303558349,546.4,622.3,0.2763028989696502,24643.35,0.012366734981423943,9,0.0018241793757224724
2026-03-07,2026-03-16,25000.0,24643.016,230.1,275.5,0.2627570444393158,572.2,650.5,0.2743860327625275,24641.45,0.014445840531724714,9,0.0017785644989539648
2026-03-07,2026-03-16,25050.0,24643.016,205.6,252.6,0.2593410171985627,597.2,672.5,0.2678353093910217,24644.25,0.016330219972935572,9,0.0017131739135947898
2026-03-07,2026-03-16,25100.0,24643.016,197.9,213.1,0.2440680757522583,624.5,700.0,0.2641608389949798,24643.25,0.018364816819724402,9,0.0015922394986756154
2026-03-07,2026-03-16,25300.0,24643.016,115.9,133.5,0.2266179176139831,744.1,821.3,0.2500303879547119,24642.0,0.026352091530998052,9,0.0014005085375435426
2026-03-07,2026-03-16,26400.0,24643.016,0.0,4.3,0.1916966207122803,1575.1,1965.5,0.4734673701763153,24631.85,0.06932368918810652,9,0.002727389186968214
2026-03-07,2026-03-17,23000.0,24643.016,1560.2,1953.1,0.5482108472824099,110.7,128.9,0.3894771593666076,24636.85,-0.06874907365473283,10,0.006022320532968546
2026-03-07,2026-03-17,24600.0,24643.016,475.8,547.9,0.3085491661643981,425.6,501.5,0.3066055973434448,24648.3,-0.0019614896549099885,10,0.002591886185386234
2026-03-07,2026-03-17,24900.0,24643.016,308.8,355.7,0.2757926883125304,548.2,622.8,0.2818732549476623,24646.75,0.010222757516174923,10,0.0021300774265224686
2026-03-07,2026-03-18,25200.0,24643.016,203.0,223.0,0.2482079345607757,729.5,805.5,0.2641560706710815,24645.5,0.022249666474946337,11,0.0019778668578284498
2026-03-07,2026-03-18,25900.0,24643.016,17.7,33.5,0.1968197079086303,1190.9,1375.9,0.2869925274848938,24642.2,0.04978254831161952,11,0.0017635733358090868
2026-03-07,2026-03-19,24200.0,24643.016,805.0,899.2,0.3557117041778563,374.8,420.2,0.3354043663597106,24654.6,-0.018610862492162372,12,0.003925819914700991
2026-03-07,2026-03-19,24300.0,24643.016,738.0,805.6,0.3360156654834747,400.0,448.2,0.3280544719028473,24647.7,-0.01420723950086144,12,0.003624568334533879
2026-03-07,2026-03-19,24700.0,24643.016,474.1,548.5,0.3104069051551819,521.9,599.4,0.3071749352169036,24650.65,0.0019999743245358264,12,0.003134854763485249
2026-03-07,2026-03-19,24800.0,24643.016,413.9,484.0,0.3003457417297363,562.1,639.1,0.2993739573192596,24648.35,0.006133692042301782,12,0.0029561401432390533
2026-03-07,2026-03-19,24900.0,24643.016,372.6,417.2,0.2873663640785217,604.7,680.8,0.2910284368324279,24652.15,0.010003685690166674,12,0.0027496483209930164
2026-03-07,2026-03-19,26000.0,24643.016,15.7,31.3,0.1967682100105285,1201.9,1572.6,0.3635641799736022,24636.25,0.05387760249691499,12,0.002580594963824613
2026-03-07,2026-03-20,12400.0,24643.016,11873.4,12624.6,1.3312716542053218,0.15,6.4,1.253665841064453,24645.725,-0.6869069848454482,13,0.05597757406486013
2026-03-07,2026-03-20,12600.0,24643.016,11673.8,12425.0,1.3114353276062007,0.0,6.6,1.2271767156982425,24646.1,-0.6709218590038097,13,0.05363702737034254
2026-03-07,2026-03-20,13000.0,24643.016,11941.0,12297.3,2.649257222080231,0.0,6.9,1.1787150439453122,25115.699999999997,-0.658543791141827,13,0.049484380856709566
2026-03-07,2026-03-20,13200.0,24643.016,11074.8,11826.4,1.2502478894042968,35.3,36.8,1.5286278451538085,24614.55,-0.6231209019150804,13,0.08322504152529996
2026-03-07,2026-03-20,15000.0,24643.016,9959.3,10319.5,2.1893775429248805,0.0,9.7,0.9647220324707032,25134.55,-0.5161931925600012,13,0.03314781314834866
2026-03-07,2026-03-20,15100.0,24643.016,9178.5,9931.7,1.0575761232757568,62.4,66.5,1.3542894224166866,24590.65,-0.4876715455674202,13,0.06532410387864765
2026-03-07,2026-03-20,17500.0,24643.016,3496.4,4152.6,1.0000000000000004e-05,5.2,16.8,0.7573571627807618,21313.5,-0.19713979383463423,13,0.020429228318354052
2026-03-07,2026-03-20,18000.0,24643.016,4961.0,5019.5,1.0000000000000004e-05,7.2,19.1,0.7182950534057617,22977.1,-0.24412630986819597,13,0.018376222434831283
2026-03-07,2026-03-20,18500.0,24643.016,6399.4,6747.3,1.3855182854366297,9.6,22.0,0.6797441083526613,25057.55,-0.30340444724116994,13,0.01645664845732057
2026-03-07,2026-03-20,19000.0,24643.016,3612.1,3686.0,1.0000000000000004e-05,10.9,28.0,0.643405665588379,22629.6,-0.17481980467099967,13,0.014744167278481985
2026-03-07,2026-03-20,19100.0,24643.016,5192.6,5953.0,0.6759447078704834,13.2,26.0,0.6328466891479493,24653.2,-0.25521837445477885,13,0.014264203056306234
2026-03-07,2026-03-20,19300.0,24643.016,2553.8,2568.1,1.0000000000000004e-05,14.6,27.6,0.6173057678985597,21839.85,-0.12363118681041052,13,0.013572228339865195
2026-03-07,2026-03-20,19500.0,24643.016,6151.2,6504.7,1.8161897313117976,17.8,30.4,0.6074258007812501,25803.85,-0.2801092400311583,13,0.01314125847921002
2026-03-07,2026-03-20,19900.0,24643.016,2187.0,2200.6,1.0000000000000004e-05,20.1,33.4,0.5718045139312745,22067.05,-0.10336581399472998,13,0.011645165008159876
2026-03-07,2026-03-20,20000.0,24643.016,5060.3,5404.2,1.2475928733825683,21.2,34.6,0.5643888166046144,25204.35,-0.23128432511405217,13,0.011345072800023675
2026-03-07,2026-03-20,20100.0,24643.016,4964.7,5164.7,1.171213479280472,22.3,35.9,0.5569426020050051,25135.6,-0.22356535289067955,13,0.011047687137165403
2026-03-07,2026-03-20,20200.0,24643.016,2014.0,2031.3,1.0000000000000004e-05,25.5,38.9,0.5552183760833741,22190.45,-0.09397941173685662,13,0.0027449459896618823
2026-03-07,2026-03-20,20500.0,24643.016,3801.3,4300.3,0.7393710450363158,27.5,42.0,0.527733757133484,24516.05,-0.17890311896146135,13,0.009919282025854521
2026-03-07,2026-03-20,20600.0,24643.016,3703.6,4472.5,0.5419891382598879,32.2,46.2,0.5278520115661622,24648.85,-0.17943917046085558,13,0.00992372794380211
2026-03-07,2026-03-20,20800.0,24643.016,4347.3,4547.3,1.1049448897266392,35.5,50.6,0.5134936346435546,25204.25,-0.19205964438380985,13,0.009391189771651582
2026-03-07,2026-03-20,20900.0,24643.016,4260.2,4460.2,1.0955007001924515,34.6,49.2,0.5152064165878294,25218.3,-0.18782076247408225,13,0.009453943758938455
2026-03-07,2026-03-20,21000.0,24643.016,3308.5,4081.4,0.5085612804031372,36.8,51.5,0.5078364951705933,24650.8,-0.16028691659969943,13,0.009185404865076647
2026-03-07,2026-03-20,21100.0,24643.016,4087.4,4287.4,1.0769909279346468,39.2,53.9,0.5004055392074587,25240.85,-0.17919067332758915,13,0.00891855930877698
2026-03-07,2026-03-20,21200.0,24643.016,2115.0,2129.4,1.0000000000000004e-05,42.0,56.8,0.4936535925674439,23272.8,-0.09328411499834227,13,0.00216996483160667
2026-03-07,2026-03-20,21300.0,24643.016,4395.0,4678.6,1.4112330311298371,44.6,59.7,0.4865773999023438,25784.65,-0.19107228091221093,13,0.008432461258203917
2026-03-07,2026-03-20,21400.0,24643.016,1385.8,1399.0,1.0000000000000004e-05,52.1,67.4,0.4873288877487183,22732.65,-0.060411295050704306,13,0.0021147188285329127
2026-03-07,2026-03-20,21500.0,24643.016,3746.9,3946.9,1.0408029832649237,51.1,66.0,0.4723391847419739,25288.35,-0.16229088024070568,13,0.00794618074179524
2026-03-07,2026-03-20,21600.0,24643.016,1707.9,1718.0,1.0000000000000004e-05,59.3,77.0,0.4768576484680175,23244.8,-0.07338813641455369,13,0.002024819043849601
2026-03-07,2026-03-20,21700.0,24643.016,4014.6,4291.3,1.3310675689220424,58.7,74.0,0.459428470954895,25786.6,-0.17254271661176487,13,0.007517722627428455
2026-03-07,2026-03-20,21800.0,24643.016,1600.4,1611.4,1.0000000000000004e-05,68.8,84.9,0.462117805633545,23329.05,-0.06778939530633751,13,0.0019015804202847822
2026-03-07,2026-03-20,21900.0,24643.016,3412.5,3612.5,1.0047428303146362,68.4,84.0,0.4477174674606322,25336.3,-0.14575151320263807,13,0.00713934821562112
2026-03-07,2026-03-20,22000.0,24643.016,3329.9,3529.9,0.9957180451393128,73.9,90.0,0.4424532378768921,25347.95,-0.14165540555879683,13,0.006972447343015599
2026-03-07,2026-03-20,22100.0,24643.016,3248.0,3448.0,0.9868670823192596,79.9,96.0,0.4366416047096252,25360.05,-0.1375974926522072,13,0.006790483787737413
2026-03-07,2026-03-20,22200.0,24643.016,3166.7,3366.7,0.9781105323123932,85.4,102.0,0.4303149925613404,25373.0,-0.13359332764344672,13,0.006595131251232504
2026-03-07,2026-03-20,22300.0,24643.016,3085.8,3285.8,0.9693101137256622,92.4,108.0,0.4235058260345459,25385.6,-0.12959540565947356,13,0.006388064112075725
2026-03-07,2026-03-20,22400.0,24643.016,3506.5,3561.8,1.2204419013500214,105.7,125.5,0.4284381802749634,25818.55,-0.14203226696354068,13,0.006537727578425168
2026-03-07,2026-03-20,22500.0,24643.016,2567.7,2664.4,0.6886112834739686,106.6,124.0,0.4126569355010986,25000.75,-0.10539051520783534,13,0.006064971790200143
2026-03-07,2026-03-20,22600.0,24643.016,3323.4,3377.9,1.1836903379774093,115.8,134.0,0.4082891508102416,25825.75,-0.1334221499320933,13,0.005937261366305552
2026-03-07,2026-03-20,22700.0,24643.016,2874.3,2884.6,0.9414764534664152,125.7,143.7,0.4029142961120606,25444.75,-0.11414451039218343,13,0.005781970109997819
2026-03-07,2026-03-20,22800.0,24643.016,3144.5,3198.2,1.1488728164482116,145.5,164.2,0.4063951725578308,25816.5,-0.12425328643561304,13,0.0058823054016931995
2026-03-07,2026-03-20,22900.0,24643.016,2719.2,2729.2,0.9242132136249545,150.9,165.5,0.3922790264892578,25466.0,-0.10620731859104986,13,0.005480758493434733
2026-03-07,2026-03-20,23000.0,24643.016,2099.5,2191.9,0.61356835562706,159.3,177.6,0.3869118011093139,24977.25,-0.08247119463768918,13,0.008912662378289119
2026-03-07,2026-03-20,23100.0,24643.016,2685.8,2765.7,0.9953470695400238,172.7,190.0,0.3810582066917419,25644.4,-0.10449260666622251,13,0.005171697642555183
2026-03-07,2026-03-20,23200.0,24643.016,2788.5,2840.3,1.078286964850426,197.1,216.2,0.3847736846733093,25807.75,-0.10652255574488545,13,0.005273041779238296
2026-03-07,2026-03-20,23300.0,24643.016,1396.4,1729.4,0.4826788182830811,202.0,222.0,0.3724447064018249,24650.9,-0.05636005040671485,13,0.006511007638427385
2026-03-07,2026-03-20,23400.0,24643.016,1310.8,1649.0,0.4761862684631348,217.8,264.5,0.384950112657547,24638.75,-0.05158438449534647,13,0.006602894705181585
2026-03-07,2026-03-20,23500.0,24643.016,1901.9,1919.8,0.6692223248386384,227.3,269.6,0.3707939126682282,25162.4,-0.06835039563999108,13,0.009630985661378912
2026-03-07,2026-03-20,23700.0,24643.016,1152.4,1333.3,0.4088394153881073,273.2,320.3,0.3665520117282867,24646.1,-0.0391436248201565,13,0.005353434416570394
2026-03-07,2026-03-20,23800.0,24643.016,1058.0,1245.5,0.396309213848114,286.0,329.3,0.3530357208061218,24644.1,-0.03485194024948991,13,0.004999816304243488
2026-03-07,2026-03-20,23900.0,24643.016,1002.1,1171.7,0.3912271342372894,318.4,361.5,0.352539815120697,24646.95,-0.030774701644246366,13,0.004925657927701856
2026-03-07,2026-03-20,24000.0,24643.016,922.9,1093.5,0.3827652666473388,343.0,389.1,0.3482025477027893,24642.15,-0.026404561004253552,13,0.004757589926716058
2026-03-07,2026-03-20,24100.0,24643.016,850.8,1028.9,0.3809590255546569,356.9,399.7,0.3333501724243164,24661.55,-0.023033510089935694,13,0.004543211776798447
2026-03-07,2026-03-20,24200.0,24643.016,812.0,892.0,0.3388518645381927,392.7,441.7,0.3349361169528961,24634.8,-0.017807444269784298,13,0.004042378884947853
2026-03-07,2026-03-20,24300.0,24643.016,757.0,824.1,0.3337039820575714,407.1,482.5,0.334511736125946,24645.75,-0.014128121484126266,13,0.003975793971477863
2026-03-07,2026-03-20,24400.0,24643.016,688.3,756.0,0.3272982157325745,442.3,517.5,0.3297338755798339,24642.25,-0.009879317132272896,13,0.0038438254775250962
2026-03-07,2026-03-20,24500.0,24643.016,621.2,686.5,0.3189832125186919,457.1,535.5,0.3148528903579711,24657.55,-0.006410024073868446,13,0.0035772100472797157
2026-03-07,2026-03-20,24525.0,24643.016,604.4,671.3,0.3178521660900115,480.0,552.8,0.3176490354919433,24646.45,-0.004939868438759273,13,0.0035960295231215124
2026-03-07,2026-03-20,24550.0,24643.016,588.3,654.9,0.3160154077243804,492.8,565.2,0.3177939925384521,24642.6,-0.0037647983385201197,13,0.003576908648082129
2026-03-07,2026-03-20,24575.0,24643.016,572.1,641.4,0.3156081928634643,499.3,574.3,0.3161336621570587,24644.95,-0.0028423453129637517,13,0.0035536102931520742
2026-03-07,2026-03-20,24600.0,24643.016,556.0,625.4,0.3138162567424774,491.9,570.0,0.3074219343948363,24659.75,-0.00242591687139112,13,0.0034364243641495204
2026-03-07,2026-03-20,24625.0,24643.016,539.3,608.4,0.3114216044807433,500.9,576.7,0.3043568557929993,24660.05,-0.0014223382510104132,13,0.003376287984782408
2026-03-07,2026-03-20,24650.0,24643.016,524.4,591.8,0.3091528359699249,510.1,588.0,0.303598692293167,24659.05,-0.0003670725800483969,13,0.0033431764794889115
2026-03-07,2026-03-20,24675.0,24643.016,508.7,575.1,0.3067476933956146,519.4,597.7,0.3019231032752991,24658.35,0.0006749997975885133,13,0.00329879575572607
